ID,Name,Type,rConc,Name,Type,Value,Calibrated rConc,Quality,Call,Threshold,In Range,Out Range,Peak Ratio
S29-A17,P5_3,Unknown,1,tetM,Test,20.87755006,-1,0.994994181,Pass,0.002436086,80.89408856,999,1
S29-A18,P5_3,Unknown,1,tetM,Test,22.3527083,-1,0.923721595,Pass,0.002436086,80.98449218,999,1
S29-A19,P5_3,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,63.38019478,999,1
S29-A20,P5_3,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A21,P5_3,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A22,P5_3,Unknown,1,sulIII-marko,Test,10.77204214,16366.07949,1,Pass,0.002436086,73.43113853,999,1
S29-A23,P5_3,Unknown,1,sulIII-marko,Test,10.46047934,3847.174202,1,Pass,0.002436086,73.26395209,999,1
S29-A24,P5_3,Unknown,1,sulIII-marko,Test,10.50333429,4694.96809,1,Pass,0.002436086,73.27873535,999,1
S29-A25,P5_3,Unknown,1,aphA3,Test,24.43165713,-1,1,Pass,0.002436086,80.64424207,999,1
S29-A26,P5_3,Unknown,1,aphA3,Test,23.5908297,-1,1,Pass,0.002436086,80.68220919,999,1
S29-A27,P5_3,Unknown,1,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A28,P5_3,Unknown,1,tetL,Test,22.48930774,-1,1,Pass,0.002436086,80.84472323,999,1
S29-A29,P5_3,Unknown,1,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A30,P5_3,Unknown,1,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A31,P5_3,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A32,P5_3,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A33,P5_3,Unknown,1,erm(B),Test,26.67542829,-1,0.958661397,Pass,0.002436086,81.34579958,999,1
S29-A34,P5_3,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A35,P5_3,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A36,P5_3,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A37,P5_3,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A38,P5_3,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A39,P5_3,Unknown,1,erm(35),Test,26.35754779,8.95E-09,0.728246237,Pass,0.002436086,78.01153847,999,1
S29-A40,P5_3,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A41,P5_3,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A42,P5_3,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A43,P5_3,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A44,P5_3,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A45,P5_3,Unknown,1,ermT,Test,28.28378011,-1,0,Flag,0.002436086,75.09450621,999,1
S29-A46,P5_3,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A47,P5_3,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A48,P5_3,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A54,P5_3,Unknown,1,tnpA2,Test,20.63368553,-1,1,Pass,0.002436086,85.03197829,999,1
S29-A53,P5_3,Unknown,1,tnpA2,Test,19.86648299,-1,1,Pass,0.002436086,84.97909984,999,1
S29-A52,P5_3,Unknown,1,tnpA2,Test,20.63987785,-1,1,Pass,0.002436086,84.98838053,999,1
S29-A51,P5_3,Unknown,1,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A50,P5_3,Unknown,1,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A49,P5_3,Unknown,1,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A60,P5_3,Unknown,1,intl3,Test,25.92300824,-1,1,Pass,0.002436086,87.62917582,999,1
S29-A59,P5_3,Unknown,1,intl3,Test,24.94194303,-1,1,Pass,0.002436086,87.2192649,999,1
S29-A58,P5_3,Unknown,1,intl3,Test,23.58372598,-1,1,Pass,0.002436086,87.74809337,999,1
S29-A57,P5_3,Unknown,1,aadD,Test,24.28469271,-1,0.997599664,Pass,0.002436086,82.66412031,999,1
S29-A56,P5_3,Unknown,1,aadD,Test,25.8010005,-1,1,Pass,0.002436086,82.65565962,999,1
S29-A55,P5_3,Unknown,1,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A66,P5_3,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A65,P5_3,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A64,P5_3,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.002436086,63.40307157,999,1
S29-A63,P5_3,Unknown,1,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A62,P5_3,Unknown,1,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A61,P5_3,Unknown,1,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A72,P5_3,Unknown,1,erm(Q),Test,23.46793594,-1,0.944099653,Pass,0.002436086,82.31687134,999,1
S29-A71,P5_3,Unknown,1,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A70,P5_3,Unknown,1,erm(Q),Test,23.03432477,-1,0.887627611,Pass,0.002436086,82.36941649,999,1
S29-A69,P5_3,Unknown,1,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A68,P5_3,Unknown,1,aadE,Test,26.63033382,-1,0.933365616,Pass,0.002436086,74.23054386,999,1
S29-A67,P5_3,Unknown,1,aadE,Test,26.38574811,-1,0.927312719,Pass,0.002436086,74.25203905,999,1
S29-A78,P5_3,Unknown,1,tnpA6,Test,23.88469585,0.00336218,1,Pass,0.002436086,80.02614157,999,1
S29-A77,P5_3,Unknown,1,tnpA6,Test,24.8745647,0.034446677,1,Pass,0.002436086,80.0248659,999,1
S29-A76,P5_3,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A75,P5_3,Unknown,1,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A74,P5_3,Unknown,1,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A73,P5_3,Unknown,1,sat4,Test,25.23024387,3.95E-08,0.955313762,Pass,0.002436086,77.69697542,999,1
S29-A84,P5_3,Unknown,1,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A83,P5_3,Unknown,1,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A82,P5_3,Unknown,1,tet44,Test,27.06062977,-1,0.896074682,Pass,0.002436086,80.70688644,999,1
S29-A81,P5_3,Unknown,1,tetQ,Test,22.98318743,0.001084125,1,Pass,0.002436086,78.7575004,999,1
S29-A80,P5_3,Unknown,1,tetQ,Test,23.7244456,0.000231325,1,Pass,0.002436086,78.28569511,999,1
S29-A79,P5_3,Unknown,1,tetQ,Test,24.50000049,4.60E-05,1,Pass,0.002436086,78.29814463,999,1
S29-A90,P5_3,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A89,P5_3,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A88,P5_3,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A87,P5_3,Unknown,1,aac3-Via,Test,24.47458998,-1,0.989852474,Pass,0.002436086,90.41689552,999,1
S29-A86,P5_3,Unknown,1,aac3-Via,Test,24.81505646,-1,0.923861422,Pass,0.002436086,90.26864475,999,1
S29-A85,P5_3,Unknown,1,aac3-Via,Test,26.79384669,-1,0.964687155,Pass,0.002436086,90.74355991,999,1
S29-A96,P5_3,Unknown,1,IS6100,Test,20.70203146,-1,1,Pass,0.002436086,87.94828861,999,1
S29-A95,P5_3,Unknown,1,IS6100,Test,20.62111786,-1,1,Pass,0.002436086,88.03794476,999,1
S29-A94,P5_3,Unknown,1,IS6100,Test,20.7637593,-1,1,Pass,0.002436086,88.07283364,999,1
S29-A93,P5_3,Unknown,1,tetW,Test,27.86368747,-1,1,Pass,0.002436086,81.17957101,999,1
S29-A92,P5_3,Unknown,1,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S29-A91,P5_3,Unknown,1,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A01,P8_2,Unknown,1,16S_155y_1392,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A02,P8_2,Unknown,1,16S_155y_1392,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A03,P8_2,Unknown,1,16S_155y_1392,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A04,P8_2,Unknown,1,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A05,P8_2,Unknown,1,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A06,P8_2,Unknown,1,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A07,P8_2,Unknown,1,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A08,P8_2,Unknown,1,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A09,P8_2,Unknown,1,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A10,P8_2,Unknown,1,tetT,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A11,P8_2,Unknown,1,tetT,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A12,P8_2,Unknown,1,tetT,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A13,P8_2,Unknown,1,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A14,P8_2,Unknown,1,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A15,P8_2,Unknown,1,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A16,P8_2,Unknown,1,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A17,P8_2,Unknown,1,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A18,P8_2,Unknown,1,tetM,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A19,P8_2,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A20,P8_2,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A21,P8_2,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A22,P8_2,Unknown,1,sulIII-marko,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A23,P8_2,Unknown,1,sulIII-marko,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A24,P8_2,Unknown,1,sulIII-marko,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A25,P8_2,Unknown,1,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A26,P8_2,Unknown,1,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A27,P8_2,Unknown,1,aphA3,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A28,P8_2,Unknown,1,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A29,P8_2,Unknown,1,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A30,P8_2,Unknown,1,tetL,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A31,P8_2,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A32,P8_2,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A33,P8_2,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A34,P8_2,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A35,P8_2,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A36,P8_2,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A37,P8_2,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A38,P8_2,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A39,P8_2,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A40,P8_2,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A41,P8_2,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A42,P8_2,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A43,P8_2,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A44,P8_2,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A45,P8_2,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A46,P8_2,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A47,P8_2,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A48,P8_2,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A54,P8_2,Unknown,1,tnpA2,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A53,P8_2,Unknown,1,tnpA2,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A52,P8_2,Unknown,1,tnpA2,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A51,P8_2,Unknown,1,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A50,P8_2,Unknown,1,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A49,P8_2,Unknown,1,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A60,P8_2,Unknown,1,intl3,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A59,P8_2,Unknown,1,intl3,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A58,P8_2,Unknown,1,intl3,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A57,P8_2,Unknown,1,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A56,P8_2,Unknown,1,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A55,P8_2,Unknown,1,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A66,P8_2,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A65,P8_2,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A64,P8_2,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A63,P8_2,Unknown,1,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A62,P8_2,Unknown,1,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A61,P8_2,Unknown,1,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A72,P8_2,Unknown,1,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A71,P8_2,Unknown,1,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A70,P8_2,Unknown,1,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A69,P8_2,Unknown,1,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A68,P8_2,Unknown,1,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A67,P8_2,Unknown,1,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A78,P8_2,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A77,P8_2,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A76,P8_2,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A75,P8_2,Unknown,1,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A74,P8_2,Unknown,1,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A73,P8_2,Unknown,1,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A84,P8_2,Unknown,1,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A83,P8_2,Unknown,1,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A82,P8_2,Unknown,1,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A81,P8_2,Unknown,1,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A80,P8_2,Unknown,1,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A79,P8_2,Unknown,1,tetQ,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A90,P8_2,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A89,P8_2,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A88,P8_2,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A87,P8_2,Unknown,1,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A86,P8_2,Unknown,1,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A85,P8_2,Unknown,1,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A96,P8_2,Unknown,1,IS6100,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A95,P8_2,Unknown,1,IS6100,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A94,P8_2,Unknown,1,IS6100,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A93,P8_2,Unknown,1,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A92,P8_2,Unknown,1,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S70-A91,P8_2,Unknown,1,tetW,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A01,P5_1,Unknown,1,16S_155y_1392,Test,21.75761979,3.96E-09,0.441611452,Flag,0.002436086,89.11642418,999,1
S28-A02,P5_1,Unknown,1,16S_155y_1392,Test,22.48917159,1.71E-09,0.34059978,Flag,0.002436086,89.03693812,999,1
S28-A03,P5_1,Unknown,1,16S_155y_1392,Test,25.43160715,5.77E-11,0.502519463,Flag,0.002436086,89.01449918,999,1
S28-A04,P5_1,Unknown,1,tetO,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A05,P5_1,Unknown,1,tetO,Test,999,-1,0,Flag,0.002436086,64.02097058,999,1
S28-A06,P5_1,Unknown,1,tetO,Test,27.86733121,5.75E+18,0.931742301,Pass,0.002436086,79.95383534,999,1
S28-A07,P5_1,Unknown,1,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A08,P5_1,Unknown,1,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A09,P5_1,Unknown,1,sul2,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A10,P5_1,Unknown,1,tetT,Test,999,-1,0,Flag,0.002436086,76.70894465,999,1
S28-A11,P5_1,Unknown,1,tetT,Test,27.65390353,-1,0.894865373,Pass,0.002436086,76.71640989,999,1
S28-A12,P5_1,Unknown,1,tetT,Test,25.41404816,-1,0.914649652,Pass,0.002436086,76.83602858,999,1
S28-A13,P5_1,Unknown,1,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A14,P5_1,Unknown,1,tet33_241_388,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A15,P5_1,Unknown,1,tet33_241_388,Test,999,-1,0,Flag,0.002436086,64.77686562,999,1
S28-A16,P5_1,Unknown,1,tetM,Test,25.26101917,-1,0.729779721,Pass,0.002436086,80.99558841,999,1
S28-A17,P5_1,Unknown,1,tetM,Test,24.97863492,-1,0.805595383,Pass,0.002436086,81.09092584,999,1
S28-A18,P5_1,Unknown,1,tetM,Test,24.61306835,-1,0.735902703,Pass,0.002436086,81.03881212,999,1
S28-A19,P5_1,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,64.18455296,999,1
S28-A20,P5_1,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A21,P5_1,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.002436086,64.02876798,999,1
S28-A22,P5_1,Unknown,1,sulIII-marko,Test,13.84823377,26447295301,0.858297571,Pass,0.002436086,73.21064898,999,1
S28-A23,P5_1,Unknown,1,sulIII-marko,Test,13.36922295,2855165286,0.788115998,Pass,0.002436086,73.14936853,999,1
S28-A24,P5_1,Unknown,1,sulIII-marko,Test,13.75461321,17117259535,0.877558681,Pass,0.002436086,73.18504019,999,1
S28-A25,P5_1,Unknown,1,aphA3,Test,25.64265069,-1,0.968249342,Pass,0.002436086,80.63209823,999,1
S28-A26,P5_1,Unknown,1,aphA3,Test,26.68148608,-1,1,Pass,0.002436086,80.4668172,999,1
S28-A27,P5_1,Unknown,1,aphA3,Test,26.60721909,-1,0.978281764,Pass,0.002436086,80.57520448,999,1
S28-A28,P5_1,Unknown,1,tetL,Test,999,-1,0,Flag,0.002436086,64.3969375,999,1
S28-A29,P5_1,Unknown,1,tetL,Test,24.96433746,-1,1,Pass,0.002436086,80.82240993,999,1
S28-A30,P5_1,Unknown,1,tetL,Test,23.79463152,-1,1,Pass,0.002436086,80.83130038,999,1
S28-A31,P5_1,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,81.07996473,999,1
S28-A32,P5_1,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A33,P5_1,Unknown,1,erm(B),Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A34,P5_1,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A35,P5_1,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A36,P5_1,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A37,P5_1,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A38,P5_1,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,64.16894985,999,1
S28-A39,P5_1,Unknown,1,erm(35),Test,999,-1,0,Flag,0.002436086,64.35050803,999,1
S28-A40,P5_1,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A41,P5_1,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,63.84897356,999,1
S28-A42,P5_1,Unknown,1,tetX,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A43,P5_1,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A44,P5_1,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A45,P5_1,Unknown,1,ermT,Test,999,-1,0,Flag,0.002436086,64.45425094,999,1
S28-A46,P5_1,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,64.34201143,999,1
S28-A47,P5_1,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A48,P5_1,Unknown,1,intl2,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A54,P5_1,Unknown,1,tnpA2,Test,21.84428512,-1,1,Pass,0.002436086,85.04111338,999,1
S28-A53,P5_1,Unknown,1,tnpA2,Test,22.15403834,-1,0.926992783,Pass,0.002436086,85.03138506,999,1
S28-A52,P5_1,Unknown,1,tnpA2,Test,21.58028201,-1,0.991991281,Pass,0.002436086,85.04240526,999,1
S28-A51,P5_1,Unknown,1,tet(36),Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A50,P5_1,Unknown,1,tet(36),Test,24.78386763,7.72E-08,1,Pass,0.002436086,80.58183043,999,1
S28-A49,P5_1,Unknown,1,tet(36),Test,25.10293958,6.27E-08,0.953001509,Pass,0.002436086,80.56922553,999,1
S28-A60,P5_1,Unknown,1,intl3,Test,27.34124735,-1,0.819040595,Pass,0.002436086,89.08754802,999,1
S28-A59,P5_1,Unknown,1,intl3,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A58,P5_1,Unknown,1,intl3,Test,999,-1,0,Flag,0.002436086,64.29469376,999,1
S28-A57,P5_1,Unknown,1,aadD,Test,25.82337568,-1,0.921930417,Pass,0.002436086,82.66020864,999,1
S28-A56,P5_1,Unknown,1,aadD,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A55,P5_1,Unknown,1,aadD,Test,27.22909762,-1,0.862441521,Pass,0.002436086,82.62613093,999,1
S28-A66,P5_1,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A65,P5_1,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A64,P5_1,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A63,P5_1,Unknown,1,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A62,P5_1,Unknown,1,erm(F),Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A61,P5_1,Unknown,1,erm(F),Test,999,-1,0,Flag,0.002436086,64.24785822,999,1
S28-A72,P5_1,Unknown,1,erm(Q),Test,999,-1,0,Flag,0.002436086,82.10516903,999,1
S28-A71,P5_1,Unknown,1,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A70,P5_1,Unknown,1,erm(Q),Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A69,P5_1,Unknown,1,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A68,P5_1,Unknown,1,aadE,Test,999,-1,0,Flag,0.002436086,64.11480323,999,1
S28-A67,P5_1,Unknown,1,aadE,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A78,P5_1,Unknown,1,tnpA6,Test,26.01255071,0.499898584,0.902276907,Pass,0.002436086,80.01873478,999,1
S28-A77,P5_1,Unknown,1,tnpA6,Test,26.12720975,0.654536327,0.883877989,Pass,0.002436086,80.00742168,999,1
S28-A76,P5_1,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.002436086,64.22224197,999,1
S28-A75,P5_1,Unknown,1,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A74,P5_1,Unknown,1,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A73,P5_1,Unknown,1,sat4,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A84,P5_1,Unknown,1,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A83,P5_1,Unknown,1,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A82,P5_1,Unknown,1,tet44,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A81,P5_1,Unknown,1,tetQ,Test,26.51143326,6.95E-07,0.862759929,Pass,0.002436086,78.37302937,999,1
S28-A80,P5_1,Unknown,1,tetQ,Test,27.00933026,2.46E-07,0.770216292,Pass,0.002436086,78.81582347,999,1
S28-A79,P5_1,Unknown,1,tetQ,Test,26.82031455,3.65E-07,0.902387269,Pass,0.002436086,78.97494258,999,1
S28-A90,P5_1,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A89,P5_1,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,64.13428926,999,1
S28-A88,P5_1,Unknown,1,sulA/folP,Test,999,-1,0,Flag,0.002436086,64.41972302,999,1
S28-A87,P5_1,Unknown,1,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
S28-A86,P5_1,Unknown,1,aac3-Via,Test,999,-1,0,Flag,0.002436086,999,999,0
